Scenario,LoadLevel,CCGT_1,CCGT_2,CCGT_3,CCGT_4,CCGT_5,CCGT_6,CCGT_7,CCGT_8,Nuclear_1,Nuclear_2,OCGT_1
sc02,01-19 19:00:00+01:00,0.04260000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.07455,0.07455,0.0,0.0,0.07772280220499998
sc02,01-19 20:00:00+01:00,0.04260000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.07455,0.07455,0.0,0.0,0.005349028849499957
sc02,01-19 21:00:00+01:00,0.04260000000000001,0.018510038741000042,0.05325,0.0,0.0639,0.1065,0.07455,0.07455,0.0,0.0,0.0
sc02,01-19 22:00:00+01:00,0.04260000000000001,0.0,0.05325,0.0,0.0639,0.1065,0.07455,0.04363645877913167,0.0,0.0,0.0
sc02,01-19 23:00:00+01:00,0.04260000000000001,0.0,0.0,0.0,0.0639,0.0639,0.06512053043449997,0.0,0.0,0.0,0.0
sc03,01-13 00:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 01:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 02:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 03:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 04:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 05:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 06:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.07638442739049989,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 07:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.065021377408,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 08:00:00+01:00,0.07100000000000001,0.0284,0.05822454989070113,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 09:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 10:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.08012806973750008,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 11:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.09578392076150022,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 12:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.04915238871500005,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 13:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 14:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 15:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 16:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.07762792181649997,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 17:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 18:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 19:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 20:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 21:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 22:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-13 23:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.10523699733000003,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 00:00:00+01:00,0.04677510636499987,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 01:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.07174022640399987,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 02:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0762539643225,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 03:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0440443479589999,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 04:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 05:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 06:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.10293938819799989,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 07:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.05163982607399987,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 08:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 09:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.052871002333344595,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 10:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.06850153630549985,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 11:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 12:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 13:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 14:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 15:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 16:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 17:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 18:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 19:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 20:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 21:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.07693592223349985,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 22:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.09914638054499991,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-14 23:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.08446802443499993,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 00:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 01:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 02:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 03:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 04:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.09136074270400002,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 05:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 06:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 07:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 08:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 09:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 10:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 11:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.0803919038915003,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 12:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.09214696418600023,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 13:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.054549046281499744,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 14:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 15:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.050473628176499766,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 16:00:00+01:00,0.03528961262250026,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 17:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 18:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 19:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 20:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 21:00:00+01:00,0.07100000000000001,0.0,0.035500000000000004,0.0,0.1065,0.1065,0.07192785107499995,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 22:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.053980900518500144,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-15 23:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 00:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 01:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 02:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 03:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 04:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 05:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.07396680372800007,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 06:00:00+01:00,0.07100000000000001,0.0,0.035500000000000004,0.0,0.1065,0.1065,0.06424503220349986,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 07:00:00+01:00,0.07100000000000001,0.0,0.035500000000000004,0.0,0.1065,0.1065,0.08685932905247562,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 08:00:00+01:00,0.07100000000000001,0.0,0.035500000000000004,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 09:00:00+01:00,0.07100000000000001,0.0,0.035500000000000004,0.0,0.1065,0.1065,0.06489085946409995,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 10:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.08894477682050023,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 11:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.045072529347000026,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 12:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 13:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 14:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 15:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 16:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.06993330718250006,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 17:00:00+01:00,0.07100000000000001,0.0,0.035500000000000004,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 18:00:00+01:00,0.07100000000000001,0.0,0.035500000000000004,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 19:00:00+01:00,0.07100000000000001,0.0,0.035500000000000004,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 20:00:00+01:00,0.07100000000000001,0.0,0.035500000000000004,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 21:00:00+01:00,0.0284,0.0,0.0,0.0,0.09934626947200009,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 22:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.08404330406799977,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-16 23:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 00:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 01:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 02:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 03:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 04:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 05:00:00+01:00,0.0284,0.0,0.0,0.0,0.06336173551000004,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 06:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.072086223107,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 07:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.11115274409700018,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 08:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 09:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.07945430039139983,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 10:00:00+01:00,0.0284,0.0,0.0,0.0,0.10016323643900005,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 11:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.04399299777700009,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 12:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 13:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 14:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 15:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 16:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.053890123220000044,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 17:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 18:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 19:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 20:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc03,01-17 21:00:00+01:00,0.03312952903500008,0.0,0.0,0.0,0.1065,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-17 22:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.09349646363550004,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-17 23:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 00:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 01:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 02:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 03:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 04:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.04421793724350006,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 05:00:00+01:00,0.0284,0.0,0.0,0.0,0.10330308239649985,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 06:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.11947818457200016,0.0,0.0,0.0,0.0
sc03,01-18 07:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.0,0.0,0.0,0.0
sc03,01-18 08:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.0,0.0,0.0,0.0
sc03,01-18 09:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.0,0.0,0.0,0.0
sc03,01-18 10:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.050270495507999835,0.0,0.0,0.0,0.0
sc03,01-18 11:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0944098916640001,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 12:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 13:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 14:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 15:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 16:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 17:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.0,0.0,0.0,0.0
sc03,01-18 18:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.0,0.0,0.0,0.0
sc03,01-18 19:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.0,0.0,0.0,0.0
sc03,01-18 20:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.0,0.0,0.0,0.0
sc03,01-18 21:00:00+01:00,0.06348951350000018,0.0,0.0,0.0,0.1065,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 22:00:00+01:00,0.04546816516750015,0.0,0.0,0.0,0.1065,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-18 23:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-19 00:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-19 01:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-19 02:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-19 03:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-19 04:00:00+01:00,0.0284,0.0,0.0,0.0,0.0426,0.0426,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-19 05:00:00+01:00,0.0284,0.0,0.0,0.0,0.09563902836350002,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc03,01-19 06:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12302322383749996,0.0,0.0,0.0,0.0
sc03,01-19 07:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.0,0.0,0.0,0.0
sc03,01-19 08:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.0,0.0,0.0,0.0
sc03,01-19 09:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.0,0.0,0.0,0.0
sc03,01-19 10:00:00+01:00,0.0,0.0,0.0,0.0,0.0769148417300002,0.1065,0.0,0.0,0.0,0.0,0.0
sc03,01-19 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0426,0.0426,0.0,0.0,0.0,0.0,0.0
sc03,01-19 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0426,0.0426,0.0,0.0,0.0,0.0,0.0
sc03,01-19 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0426,0.0426,0.0,0.0,0.0,0.0,0.0
sc03,01-19 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0426,0.0426,0.0,0.0,0.0,0.0,0.0
sc03,01-19 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0426,0.0426,0.0,0.0,0.0,0.0,0.0
sc03,01-19 16:00:00+01:00,0.0,0.0,0.0,0.0,0.0426,0.07360474994899997,0.0,0.0,0.0,0.0,0.0
sc03,01-19 17:00:00+01:00,0.04260000000000001,0.0,0.0,0.0,0.1065,0.1065,0.07154587618344983,0.0,0.0,0.0,0.0
sc03,01-19 18:00:00+01:00,0.04260000000000001,0.0,0.0,0.0,0.1065,0.1065,0.07455,0.0,0.0,0.0,0.0
sc03,01-19 19:00:00+01:00,0.04260000000000001,0.0,0.0,0.0,0.1065,0.1065,0.07455,0.0,0.0,0.0,0.0
sc03,01-19 20:00:00+01:00,0.04260000000000001,0.0,0.0,0.0,0.1065,0.1065,0.030570125685500046,0.0,0.0,0.0,0.0
sc03,01-19 21:00:00+01:00,0.0043790781825000374,0.0,0.0,0.0,0.0639,0.1065,0.0,0.0,0.0,0.0,0.0
sc03,01-19 22:00:00+01:00,0.0,0.0,0.0,0.0,0.02272840164300005,0.1065,0.0,0.0,0.0,0.0,0.0
